time,title,intro
2015-04-03 09:12,生存大挑战：在陌生城市的36小时,"    收走你所有的钱财和证件，把你丢在陌生的城市，你的目的只有一个，那就是和队友一起生存下来，并赚足回学校的钱，限时36小时。你，能做到吗？
    3月22日，由暨南大学珠海校区创业实验室主办的“生存大挑战”落下帷幕，挑战者们伴着日暮的光辉回到校园，他们中间有三组队伍取得了令人惊讶的成绩：第十二…"
2015-04-01 16:37,老牌协会新突破：跑男进社团，娱乐健身一手抓,"    3月28日下午，顶着烈日，一群大学生在珠海校区来回奔跑呐喊，激情洋溢。一场别开生面的“Running Man”活动正式拉开了帷幕。
    本次“Running Man”活动由珠海校区篮球协会、健身协会主办，摄影协会协办，活动由翻卡牌、健身亮歌喉、篮球铁人赛以及RM&MONEY四个环节组成。活动要求以队伍…"
2015-03-31 10:45,黑白琴键上的追梦人,"
    在第23届“美国音乐公开赛”中，他一身黑西装搭配白衬衫，缓步走向钢琴，鞠躬，坐下，手指在黑白琴键上舞蹈，悠扬动听的旋律从指间倾泻而出。音起，是灵动的音符在指间翻飞；曲罢，是绕梁余音久久不散。这次比赛他获得了青年高级组第三名，中国作品高级组第一名的佳绩，成为我校钢琴表演专业首位获得国际…"
2015-03-29 21:37,暨南学子获《广州日报》“我的春节故事”优秀摄影奖,"    国际商学院2013级国际经济与贸易专业郝嘉奇同学获得《广州日报》“我的春节故事”摄影大赛优秀摄影奖。

（郝嘉奇同学的获奖作品）
    郝嘉奇的作品摄于大年初二，主体内容为外公外婆、爸妈互相搀扶的背影，一家人春节在安徽合肥一个公园游玩，展现了不可分割的亲情。
    3月28日，郝嘉奇赴广州领奖…"
2015-03-16 11:37,走进4.05的学霸世界,"    来自管理学院注册会计专业的周林同学，在大一第一学期就获得了GPA（平均绩点）4.05的好成绩。为此，新闻社对其进行了专访。
学霸外表：高绩点并非偶然
    与很多大学生不同，比起参加各种各样的社团活动，周林更喜欢读书。每一门课前，她都会先预习新内容，而课后，她也复习老师上课讲的内容。宿舍—图书馆&m…"
2015-03-10 18:07,这一天 女生都是女神,"    3月7日中午时分，珠海校区小罗马广场上，迎面走来的女生们穿着美丽，笑靥如花，身旁不时穿梭着骑着自行车的送花小分队。只要招招手，小分队便会停下将手中的花送上。因为，这一天，是女生节！
提早一天做女神
    女生节向来是颇受高校学生欢迎的节日。今年，珠海校区部分班级的男生们提早一天便给女生们过节，送上…"
2015-01-16 16:32,暨南园的“材子佳人”,    在12月26日结束的“5A卓越班集体”和“暨南好班长”评选中，2011级材料科学与工程、高分子材料与工程班（简称材料班）的“材子佳人”独领风骚，不仅班长陈睿鹏一马当先拿下“暨南好班长”，材料班也以第一名的成绩将“5A卓越班集体”称号收入囊中。寻访这些&ldquo…
2015-01-16 15:59,动力源自责任,"
    “把手上的每一件事做好，无论大小，那便是优秀。责任是我前进的最大动力。”李童被评为首届“暨南好班长”时如是说。
    李童，艺术学院2011级导演系学生，担任了三年班长。一个冬日下午，在静谧的小白楼里，我初次见到李童。憨憨的他有点呆萌。
一个好汉三个帮
    自入学以来，李童一直…"
2015-01-05 17:31,数字植物博物馆：把植物搬上屏幕,今年10月18日，在由教育部、科技部主办的第七届全国大学生创新创业年会上，我校“绿色家园”团队与来自全国近300所院校的240个项目同场竞技，最终获得十大“最佳创意项目”奖。
2014-12-24 09:42,对话南校区：校医室你知多少？,"    近日，冷空气一波又一波地来袭，南校区校医室接诊病例大幅上升。为此，记者对南校区校医室的医生们进行了采访，为同学们解答关于校医室就诊的疑问。

(南校区校医室）
    Q:同学们在什么时候来看病最合适？
    A：非急诊病患正常上班时间看病最为合适。虽然校医室24小时均有校医值班，但同学们普遍在中午和晚饭…"
,,
2014-12-19 11:28,公益出行你我共参与 维护自行车学生齐献计,"    10月下旬，南校区公益自行车正式投入使用。浩浩荡荡的骑车队伍是南校区每天最靓丽的一道风景。
    随着南校区设施的日益完善，学校为了更好的方便同学们的出行，免费提供的自行车已经从当初的150辆增加到了250辆。
    可是，与此同时，校园骑车也出现了一些不文明的行为，许多自行车都遭到了不同程度的破损。为此…"
,,
2014-12-05 21:34,不只是“吃”这么简单,"    对于刚刚结束高中生活的“小苹果”们来说，下晚课后约三五好友，奔赴食堂，共享宵夜是一种别样又新鲜的体验。近日，南校区食堂更新了宵夜菜式，陆续推送各地特色美食，既满足了“小苹果”们对美味的追求，也为他们提供了一个聚会和社团活动的最佳场所。
我的宵夜我做主
    暨南学子们来自世界…"
,,
,,
2014-11-27 12:00,国际健将级女子三级跳运动员李艳梅：是比赛就要认真对待,"    11月21日下午，第四十一届校运会正火热开展，记者早早来到旭日运动场等候李艳梅的到来。
    李艳梅是经济学院国际贸易专业一名研二学生，也是国际健将级女子三级跳运动员。今年校运会她一人包揽了三个项目：女子跳高、女子三级跳远和女子400米接力赛。

（李艳梅参加女子跳高）   
“参加跳高比赛和400米接…"
,,
,,
2014-11-21 10:24,学经济的新闻人 政经班的“小公主”,"    “这不是我们班的合照吗？”一位校友刚来到经济学院门口，就看到海报栏上的老照片，她很快就找到了当年的自己。这个身穿白色小西服，蓝色长裤，留着短发，时髦而不失大气的女士就是关雅文，经济学院政治经济学专业84届校友、广州日报社副总编辑关雅文。
“梦想开始的地方”——缘起经…"
,,
2014-11-12 10:58,笑洒热血迎黎明," 
 

	
		
			
				
			
		
	

    座落在浙江杭州西子湖畔的浙江省革命烈士纪念馆和浙江衢州市革命烈士纪念塔都阵列着衢州市六烈士的事绩。其中有一林维雁，因为是女性而格外引人关注和敬仰。人们称赞她为衢江女侠，也有人把她与著名先烈，秋瑾女侠相媲美。她们确实都是为中国革命而献出生命的巾帼英雄，只是…"
,,
,,
,,
,,
,,
,,
2014-09-09 08:57,现代诗人汪国真：诗集连续25年被盗版是我的奖杯,     四川在线消息（四川在线记者王玥）热爱文学的70后文艺青年，一定熟悉“汪国真”这个名字，他曾创作的“既然选择了远方，便只顾风雨兼程”“没有比脚更长的路，没有比人更高的山”等诗句被人们口口相传。今日，他一袭深蓝格子衬衫，出现在了宽窄讲堂——新诗会的现场，分享…
2014-09-05 23:51,符保卢 参加过奥运会的明星 白市驿驾机训练失速坠地,"    
    长相英俊的符保卢的母亲是俄罗斯人后裔，他是中国空军另一个传奇人物。参军前，他参加过奥运会，主演过电影，名声在外。
1914年，符保卢出生在吉林省滨江县，1927年，在哈尔滨举行的首届联合运动会上，13岁的符保卢夺得童子组50米、100米和200米赛跑3个单项亚军，获得总成绩第2名。
1930年，在全国第四届全运…"
2014-09-05 23:46,“金陵五烈士”陈镇和曾是国脚 参加过柏林奥运会,"
陈镇和(1906-1941)
被统称为“金陵五烈士”的五位抗战中牺牲的空军英雄陈镇和、彭仁忭、李鹏翔、周竹君、孟广信，都是南京金陵中学的毕业生。现代快报记者昨天向金陵中学多位老师求证，发现陈镇和不仅是为国捐躯的英雄，还曾是国家队的“国脚”，代表中国参加过1936年的柏林奥运会。
在金陵中学…"
2014-07-22 22:36,我校96级经济法本科毕业生黄山同学获选ALB“中国十五佳法律新星”,"近日，ALB（《亚洲法律事务》）评选出了中国2014十五佳律师新星，我校96级经济法本科毕业生黄山同学当选。

 
黄山同学系我校1996级经济法本科毕业生，现为广东广悦鸿鼎律师事务所律师，兼任广州市天河区第八届人大代表、广州市工商联、广州市天河区工商联执行委员会委员、广州市青年联合会，委员、广州市律师协会第八…"
,,
2014-06-12 16:29,“第三所大学”,我想教育的核心或者乐趣可能更在于此，不是为了应付考试或者拿得证书，单纯是为了一种知识的乐趣以及人文的关怀而听而做，从这个角度来说，暨大文化素质讲堂可算得上暨大一笔宝贵的资源，也是我生命里的“第三所大学”。
2014-05-28 16:52,大学生帮村民建微信平台卖菜,"    （暨大新闻社/蔡青）又是一个明媚的周末，珠海市斗门区莲江村村民黄豆奶奶刚刚将自家的黄豆磨成豆浆，盛满了两个铁桶，准备前往农产品交易市场开始贩卖，一天下来，可以赚到一两百块。年逾七十的黄豆奶奶也许从未想过自家种的一点蔬菜粮食，还能给她的生活带来一些财富和乐趣。

    一年前，她和其他留守在莲江村的…"
2014-05-28 16:52,暨大学生帮村民建微信平台卖菜,"    （暨大新闻社/蔡青）又是一个明媚的周末，珠海市斗门区莲江村村民黄豆奶奶刚刚将自家的黄豆磨成豆浆，盛满了两个铁桶，准备前往农产品交易市场开始贩卖，一天下来，可以赚到一两百块。年逾七十的黄豆奶奶也许从未想过自家种的一点蔬菜粮食，还能给她的生活带来一些财富和乐趣。

    一年前，她和其他留守在莲江村的…"
2014-05-21 11:02,搭建师生桥梁，沟通从“学代”开始,     校园无线网络开始逐步实现全校范围覆盖；刷卡门禁系统悄然出现在各栋学生宿舍楼；一度让路人掩鼻的明湖如今已是碧水扬波……这些与每个暨南人学习生活息息相关的变化与一个名叫学代会的学生组织不无关系。这是一个低调却不简单的组织，在学校和学生之间发挥着独一无二的桥梁作用。2014年5月，记者采访了…
